

 muscleFiber.muscleDN 
 Annotation Data 
"ID"	"Desc"	"listMembership"	"skin.T7.DN"	"skin.T7.UP"	"skin.T14.DN"	"skin.T14.UP"	"muscle.DN"	"muscle.UP"	"skin.T7.DN.Pvalue"	"skin.T7.DN.FDR"	"skin.T7.DN.OddsRatio"	"skin.T7.DN.ExpCount"	"skin.T7.DN.Count"	"skin.T7.DN.Size"	"skin.T7.UP.Pvalue"	"skin.T7.UP.FDR"	"skin.T7.UP.OddsRatio"	"skin.T7.UP.ExpCount"	"skin.T7.UP.Count"	"skin.T7.UP.Size"	"skin.T14.DN.Pvalue"	"skin.T14.DN.FDR"	"skin.T14.DN.OddsRatio"	"skin.T14.DN.ExpCount"	"skin.T14.DN.Count"	"skin.T14.DN.Size"	"skin.T14.UP.Pvalue"	"skin.T14.UP.FDR"	"skin.T14.UP.OddsRatio"	"skin.T14.UP.ExpCount"	"skin.T14.UP.Count"	"skin.T14.UP.Size"	"muscle.DN.Pvalue"	"muscle.DN.FDR"	"muscle.DN.OddsRatio"	"muscle.DN.ExpCount"	"muscle.DN.Count"	"muscle.DN.Size"	"muscle.UP.Pvalue"	"muscle.UP.FDR"	"muscle.UP.OddsRatio"	"muscle.UP.ExpCount"	"muscle.UP.Count"	"muscle.UP.Size"
"GO:0030018"	"Z disc"	"muscle.DN"	NA	NA	TRUE	NA	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.860367492782963	1	0.508285657920694	1.91535071612192	1	38	NA	NA	NA	NA	NA	NA	0.000224354909688431	1	4.33056335830212	3.19304983996342	11	43	0.0046753150268389	1	3.02084286978547	3.94412437128487	10	43
"GO:0043292"	"contractile fiber"	"muscle.DN"	TRUE	TRUE	TRUE	NA	TRUE	TRUE	0.233709940948306	1	3.9018115942029	0.264689680499449	1	93	0.905772816866265	1	0.422268570511792	2.32243848696291	1	93	0.506905660367892	1	1.07108539438503	4.68756885787734	5	93	NA	NA	NA	NA	NA	NA	0.000362138804175217	1	2.77597223075505	7.42569730224051	18	100	0.00165977731158387	1	2.34830121449363	9.17238225880201	19	100
"GO:0044449"	"contractile fiber part"	"muscle.DN"	TRUE	NA	TRUE	NA	TRUE	TRUE	0.195363184271397	1	4.79377777777778	0.216305545354389	1	76	NA	NA	NA	NA	NA	NA	0.744546051760989	1	0.772994129158513	3.83070143224385	3	76	NA	NA	NA	NA	NA	NA	0.000254821528675531	1	3.11032083494395	6.01481481481482	16	81	0.00628372126111333	1	2.26950680898049	7.42962962962963	15	81
"GO:0031674"	"I band"	"muscle.DN"	NA	NA	TRUE	NA	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.892289979668135	1	0.447558220368439	2.1673705471906	1	43	NA	NA	NA	NA	NA	NA	1.34061876489317e-05	1	4.7823613086771	3.78710562414266	14	51	0.00567564469007378	1	2.74223790322581	4.67791495198903	11	51
"GO:0030017"	"sarcomere"	"muscle.DN"	NA	NA	TRUE	NA	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.967415701511156	1	0.288545760808535	3.3266617701065	1	66	NA	NA	NA	NA	NA	NA	8.32741902938704e-05	1	3.48813030670594	5.49501600365798	16	74	0.0161933864178423	1	2.12490478556052	6.78756287151349	13	74
"GO:0030016"	"myofibril"	"muscle.DN"	TRUE	TRUE	TRUE	NA	TRUE	TRUE	0.215890022577982	1	4.2765873015873	0.241920675725303	1	85	0.884449942522041	1	0.462836056931998	2.1226588321704	1	85	0.809206569180341	1	0.687550254623425	4.28433712816746	3	85	NA	NA	NA	NA	NA	NA	0.000140675239215475	1	3.03717884130982	6.90589849108368	18	93	0.00998367198688214	1	2.07476414163344	8.53031550068587	16	93
Item Data 
"Entrez"	"symbol"	"name"	"is.skin.T7.DN"	"is.skin.T7.UP"	"is.skin.T14.DN"	"is.skin.T14.UP"	"is.muscle.DN"	"is.muscle.UP"
"ID"	"Desc"	"listMembership"	"skin.T7.DN"	"skin.T7.UP"	"skin.T14.DN"	"skin.T14.UP"	"muscle.DN"	"muscle.UP"	"skin.T7.DN.Pvalue"	"skin.T7.DN.FDR"	"skin.T7.DN.OddsRatio"	"skin.T7.DN.ExpCount"	"skin.T7.DN.Count"	"skin.T7.DN.Size"	"skin.T7.UP.Pvalue"	"skin.T7.UP.FDR"	"skin.T7.UP.OddsRatio"	"skin.T7.UP.ExpCount"	"skin.T7.UP.Count"	"skin.T7.UP.Size"	"skin.T14.DN.Pvalue"	"skin.T14.DN.FDR"	"skin.T14.DN.OddsRatio"	"skin.T14.DN.ExpCount"	"skin.T14.DN.Count"	"skin.T14.DN.Size"	"skin.T14.UP.Pvalue"	"skin.T14.UP.FDR"	"skin.T14.UP.OddsRatio"	"skin.T14.UP.ExpCount"	"skin.T14.UP.Count"	"skin.T14.UP.Size"	"muscle.DN.Pvalue"	"muscle.DN.FDR"	"muscle.DN.OddsRatio"	"muscle.DN.ExpCount"	"muscle.DN.Count"	"muscle.DN.Size"	"muscle.UP.Pvalue"	"muscle.UP.FDR"	"muscle.UP.OddsRatio"	"muscle.UP.ExpCount"	"muscle.UP.Count"	"muscle.UP.Size"
"GO:0008021"	"synaptic vesicle"	"skin.T14.UP"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.218139250791185	1	4.22588235294118	0.244766801322071	1	86	0.887358207131461	1	0.457347514651617	2.14763128901946	1	86	0.815462050595833	1	0.679200317754535	4.3347410943812	3	86	0.000366984669005765	1	5.82184716361932	1.33437385236871	7	86	0.943732797470044	1	0.428480204342273	4.45541838134431	2	60	0.310260064232463	1	1.31001363946351	5.50342935528121	7	60
Item Data 
"Entrez"	"symbol"	"name"	"is.skin.T7.DN"	"is.skin.T7.UP"	"is.skin.T14.DN"	"is.skin.T14.UP"	"is.muscle.DN"	"is.muscle.UP"
"11972"	"Atp6v0d1"	"ATPase, H+ transporting, lysosomal V0 subunit D1"	NA	NA	NA	NA	NA	TRUE
"13002"	"Dnajc5"	"DnaJ (Hsp40) homolog, subfamily C, member 5"	NA	NA	NA	NA	NA	TRUE
"140919"	"Slc17a6"	"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6"	NA	NA	NA	TRUE	NA	NA
"14810"	"Grin1"	"glutamate receptor, ionotropic, NMDA1 (zeta 1)"	NA	NA	NA	TRUE	NA	NA
"17918"	"Myo5a"	"myosin VA"	NA	NA	NA	NA	NA	TRUE
"19339"	"Rab3a"	"RAB3A, member RAS oncogene family"	NA	NA	NA	NA	TRUE	NA
"20527"	"Slc2a3"	"solute carrier family 2 (facilitated glucose transporter), member 3"	NA	TRUE	NA	NA	NA	NA
"20927"	"Abcc8"	"ATP-binding cassette, sub-family C (CFTR/MRP), member 8"	NA	NA	NA	NA	NA	TRUE
"20977"	"Syp"	"synaptophysin"	NA	NA	NA	TRUE	NA	NA
"20983"	"Syt4"	"synaptotagmin IV"	NA	NA	NA	NA	NA	TRUE
"213469"	"Lgi3"	"leucine-rich repeat LGI family, member 3"	NA	NA	NA	TRUE	NA	NA
"228785"	"Mylk2"	"myosin, light polypeptide kinase 2, skeletal muscle"	NA	NA	NA	NA	TRUE	NA
"229521"	"Syt11"	"synaptotagmin XI"	NA	NA	NA	TRUE	NA	NA
"234678"	"D230025D16Rik"	"RIKEN cDNA D230025D16 gene"	NA	NA	NA	NA	NA	TRUE
"235380"	"Dmxl2"	"Dmx-like 2"	NA	NA	NA	NA	NA	TRUE
"30785"	"Cttnbp2"	"cortactin binding protein 2"	NA	NA	TRUE	NA	NA	NA
"54725"	"Cadm1"	"cell adhesion molecule 1"	NA	NA	TRUE	NA	NA	NA
"55925"	"Syt8"	"synaptotagmin VIII"	NA	NA	NA	TRUE	NA	NA
"66237"	"Atp6v1g2"	"ATPase, H+ transporting, lysosomal V1 subunit G2"	NA	NA	NA	TRUE	NA	NA


 extracellularMatrix.skinT7UP 
 Annotation Data 
"ID"	"Desc"	"listMembership"	"skin.T7.DN"	"skin.T7.UP"	"skin.T14.DN"	"skin.T14.UP"	"muscle.DN"	"muscle.UP"	"skin.T7.DN.Pvalue"	"skin.T7.DN.FDR"	"skin.T7.DN.OddsRatio"	"skin.T7.DN.ExpCount"	"skin.T7.DN.Count"	"skin.T7.DN.Size"	"skin.T7.UP.Pvalue"	"skin.T7.UP.FDR"	"skin.T7.UP.OddsRatio"	"skin.T7.UP.ExpCount"	"skin.T7.UP.Count"	"skin.T7.UP.Size"	"skin.T14.DN.Pvalue"	"skin.T14.DN.FDR"	"skin.T14.DN.OddsRatio"	"skin.T14.DN.ExpCount"	"skin.T14.DN.Count"	"skin.T14.DN.Size"	"skin.T14.UP.Pvalue"	"skin.T14.UP.FDR"	"skin.T14.UP.OddsRatio"	"skin.T14.UP.ExpCount"	"skin.T14.UP.Count"	"skin.T14.UP.Size"	"muscle.DN.Pvalue"	"muscle.DN.FDR"	"muscle.DN.OddsRatio"	"muscle.DN.ExpCount"	"muscle.DN.Count"	"muscle.DN.Size"	"muscle.UP.Pvalue"	"muscle.UP.FDR"	"muscle.UP.OddsRatio"	"muscle.UP.ExpCount"	"muscle.UP.Count"	"muscle.UP.Size"
"GO:0005578"	"proteinaceous extracellular matrix"	"skin.T7.UP"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.464585444286769	1	1.64274691358025	0.617609254498715	1	217	4.53270641601939e-12	1	6.04962406015038	5.41902313624679	27	217	0.999848072216502	1	0.172237574933039	10.9376606683805	2	217	0.247551316978283	1	1.51159111826967	3.36696658097686	5	217	0.36910274220272	1	1.11341247474873	16.3365340649291	18	220	0.94871056064529	1	0.668342053854536	20.1792409693644	14	220
"GO:0044420"	"extracellular matrix part"	"skin.T7.UP"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.278642640265318	1	3.17050147492625	0.324458318031583	1	114	1.41825608209204e-07	1	6.20268836222144	2.84686008079324	15	114	0.981030538947853	1	0.333997127187255	5.74605214836577	2	114	0.10119928733811	1	2.33895316804408	1.76882115313992	4	114	0.120651209463072	1	1.51878787878788	8.24252400548697	12	111	0.89359150681947	1	0.664156626506024	10.1813443072702	7	111
"GO:0031012"	"extracellular matrix"	"skin.T7.UP"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.509376889287271	1	1.43834688346883	0.702993022401763	1	247	1.9275948089599e-15	1	6.7140734368279	6.16819684171869	33	247	0.999964839023517	1	0.150699548557997	12.4497796547925	2	247	0.185844180945564	1	1.60099788712675	3.83244583180316	6	247	0.283541904323086	1	1.16790560471976	18.2672153635117	21	246	0.748225496099763	1	0.873792526040026	22.5640603566529	20	246
"GO:0005581"	"collagen"	"skin.T7.UP"	NA	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.000408131095484758	1	5.81792452830189	1.37348512669849	7	55	0.772806648791196	1	0.709875478596806	2.77221814175542	2	55	0.57777816797335	1	1.17603615520282	0.853378626514873	1	55	0.297927533922227	1	1.41925763208291	3.63859167809785	5	49	0.839718771217249	1	0.644739130434783	4.49446730681299	3	49
"GO:0005604"	"basement membrane"	"skin.T7.UP"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.15516235752847	1	6.20862068965517	0.167921410209328	1	59	1.8606811511472e-07	1	9.28256704980843	1.47337495409475	11	59	0.805401506465449	1	0.659803072580904	2.97383400661036	2	59	0.232820004634632	1	2.24099170080891	0.915442526625046	2	59	0.0932121157020593	1	1.82143826322931	4.67818930041152	8	63	0.841785144954455	1	0.670025958161551	5.77860082304527	4	63
Item Data 
"Entrez"	"symbol"	"name"	"is.skin.T7.DN"	"is.skin.T7.UP"	"is.skin.T14.DN"	"is.skin.T14.UP"	"is.muscle.DN"	"is.muscle.UP"
"100952"	"Emilin1"	"elastin microfibril interfacer 1"	NA	TRUE	NA	NA	NA	NA
"107581"	"Col16a1"	"collagen, type XVI, alpha 1"	NA	TRUE	NA	NA	NA	NA
"12111"	"Bgn"	"biglycan"	NA	TRUE	NA	NA	NA	TRUE
"12260"	"C1qb"	"complement component 1, q subcomponent, beta polypeptide"	NA	NA	NA	NA	NA	TRUE
"12317"	"Calr"	"calreticulin"	NA	TRUE	NA	NA	NA	TRUE
"12816"	"Col12a1"	"collagen, type XII, alpha 1"	NA	TRUE	NA	NA	NA	NA
"12821"	"Col17a1"	"collagen, type XVII, alpha 1"	NA	NA	TRUE	NA	NA	NA
"12822"	"Col18a1"	"collagen, type XVIII, alpha 1"	NA	TRUE	NA	NA	NA	TRUE
"12826"	"Col4a1"	"collagen, type IV, alpha 1"	NA	TRUE	NA	NA	NA	NA
"12828"	"Col4a3"	"collagen, type IV, alpha 3"	NA	NA	NA	NA	TRUE	NA
"12830"	"Col4a5"	"collagen, type IV, alpha 5"	NA	NA	TRUE	NA	NA	NA
"12834"	"Col6a2"	"collagen, type VI, alpha 2"	NA	NA	NA	NA	TRUE	NA
"12837"	"Col8a1"	"collagen, type VIII, alpha 1"	NA	TRUE	NA	NA	NA	NA
"12839"	"Col9a1"	"collagen, type IX, alpha 1"	NA	NA	NA	NA	TRUE	NA
"13003"	"Vcan"	"versican"	NA	TRUE	NA	NA	NA	NA
"13602"	"Sparcl1"	"SPARC-like 1"	NA	NA	NA	NA	TRUE	NA
"14118"	"Fbn1"	"fibrillin 1"	NA	TRUE	NA	NA	NA	NA
"14164"	"Fgf1"	"fibroblast growth factor 1"	NA	NA	NA	NA	TRUE	NA
"14810"	"Grin1"	"glutamate receptor, ionotropic, NMDA1 (zeta 1)"	NA	NA	NA	TRUE	NA	NA
"15519"	"Hsp90aa1"	"heat shock protein 90, alpha (cytosolic), class A member 1"	NA	NA	NA	NA	NA	TRUE
"16403"	"Itga6"	"integrin alpha 6"	NA	NA	NA	NA	TRUE	NA
"16412"	"Itgb1"	"integrin beta 1 (fibronectin receptor beta)"	NA	TRUE	NA	NA	NA	NA
"16773"	"Lama2"	"laminin, alpha 2"	NA	NA	NA	NA	TRUE	NA
"16779"	"Lamb2"	"laminin, beta 2"	NA	NA	NA	NA	TRUE	NA
"16852"	"Lgals1"	"lectin, galactose binding, soluble 1"	NA	NA	NA	NA	NA	TRUE
"16854"	"Lgals3"	"lectin, galactose binding, soluble 3"	NA	NA	NA	NA	NA	TRUE
"16949"	"Loxl1"	"lysyl oxidase-like 1"	NA	TRUE	NA	NA	NA	TRUE
"16956"	"Lpl"	"lipoprotein lipase"	NA	NA	NA	NA	TRUE	NA
"17313"	"Mgp"	"matrix Gla protein"	NA	TRUE	NA	NA	NA	NA
"17387"	"Mmp14"	"matrix metallopeptidase 14 (membrane-inserted)"	NA	NA	NA	NA	NA	TRUE
"17388"	"Mmp15"	"matrix metallopeptidase 15"	NA	NA	NA	NA	TRUE	NA
"17392"	"Mmp3"	"matrix metallopeptidase 3"	NA	NA	NA	NA	NA	TRUE
"18073"	"Nid1"	"nidogen 1"	NA	TRUE	NA	NA	NA	NA
"18133"	"Nov"	"nephroblastoma overexpressed gene"	NA	TRUE	NA	NA	NA	NA
"18787"	"Serpine1"	"serine (or cysteine) peptidase inhibitor, clade E, member 1"	NA	TRUE	NA	NA	NA	TRUE
"19039"	"Lgals3bp"	"lectin, galactoside-binding, soluble, 3 binding protein"	NA	TRUE	NA	NA	NA	NA
"19242"	"Ptn"	"pleiotrophin"	NA	TRUE	NA	NA	NA	NA
"20720"	"Serpine2"	"serine (or cysteine) peptidase inhibitor, clade E, member 2"	NA	NA	NA	NA	TRUE	NA
"214425"	"Cilp"	"cartilage intermediate layer protein, nucleotide pyrophosphohydrolase"	NA	NA	NA	NA	NA	TRUE
"21809"	"Tgfb3"	"transforming growth factor, beta 3"	NA	NA	NA	NA	NA	TRUE
"21828"	"Thbs4"	"thrombospondin 4"	NA	TRUE	NA	NA	NA	NA
"21858"	"Timp2"	"tissue inhibitor of metalloproteinase 2"	NA	NA	NA	NA	NA	TRUE
"21859"	"Timp3"	"tissue inhibitor of metalloproteinase 3"	NA	NA	NA	NA	TRUE	NA
"22339"	"Vegfa"	"vascular endothelial growth factor A"	NA	NA	NA	NA	TRUE	NA
"22370"	"Vtn"	"vitronectin"	NA	NA	NA	NA	TRUE	NA
"22418"	"Wnt5a"	"wingless-related MMTV integration site 5A"	NA	NA	NA	NA	TRUE	NA
"229595"	"Adamtsl4"	"ADAMTS-like 4"	NA	NA	NA	NA	TRUE	NA
"233744"	"Spon1"	"spondin 1, (f-spondin) extracellular matrix protein"	NA	TRUE	NA	NA	NA	NA
"235130"	"Adamts15"	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 15"	NA	TRUE	NA	NA	NA	NA
"237759"	"Col23a1"	"collagen, type XXIII, alpha 1"	NA	NA	NA	NA	NA	TRUE
"23837"	"Cfdp1"	"craniofacial development protein 1"	NA	NA	NA	NA	NA	TRUE
"239126"	"C1qtnf9"	"C1q and tumor necrosis factor related protein 9"	NA	NA	NA	NA	TRUE	NA
"246228"	"Vwa1"	"von Willebrand factor A domain containing 1"	NA	TRUE	NA	NA	NA	NA
"26561"	"Mmp23"	"matrix metallopeptidase 23"	NA	TRUE	NA	NA	NA	NA
"268780"	"Egflam"	"EGF-like, fibronectin type III and laminin G domains"	NA	NA	NA	NA	TRUE	NA
"320078"	"Olfml2b"	"olfactomedin-like 2B"	NA	TRUE	NA	NA	NA	NA
"329278"	"Tnn"	"tenascin N"	NA	TRUE	NA	NA	NA	NA
"56348"	"Hsd17b12"	"hydroxysteroid (17-beta) dehydrogenase 12"	NA	NA	NA	NA	NA	TRUE
"56401"	"Lepre1"	"leprecan 1"	NA	TRUE	NA	NA	NA	NA
"57875"	"Angptl4"	"angiopoietin-like 4"	NA	NA	NA	NA	NA	TRUE
"66695"	"Aspn"	"asporin"	NA	TRUE	NA	NA	NA	NA
"69675"	"Pxdn"	"peroxidasin homolog (Drosophila)"	NA	NA	NA	NA	TRUE	NA
"71355"	"Col24a1"	"collagen, type XXIV, alpha 1"	NA	NA	NA	NA	TRUE	NA


 singleAnnot.skinT7UP 
 Annotation Data 
"ID"	"Desc"	"listMembership"	"skin.T7.DN"	"skin.T7.UP"	"skin.T14.DN"	"skin.T14.UP"	"muscle.DN"	"muscle.UP"	"skin.T7.DN.Pvalue"	"skin.T7.DN.FDR"	"skin.T7.DN.OddsRatio"	"skin.T7.DN.ExpCount"	"skin.T7.DN.Count"	"skin.T7.DN.Size"	"skin.T7.UP.Pvalue"	"skin.T7.UP.FDR"	"skin.T7.UP.OddsRatio"	"skin.T7.UP.ExpCount"	"skin.T7.UP.Count"	"skin.T7.UP.Size"	"skin.T14.DN.Pvalue"	"skin.T14.DN.FDR"	"skin.T14.DN.OddsRatio"	"skin.T14.DN.ExpCount"	"skin.T14.DN.Count"	"skin.T14.DN.Size"	"skin.T14.UP.Pvalue"	"skin.T14.UP.FDR"	"skin.T14.UP.OddsRatio"	"skin.T14.UP.ExpCount"	"skin.T14.UP.Count"	"skin.T14.UP.Size"	"muscle.DN.Pvalue"	"muscle.DN.FDR"	"muscle.DN.OddsRatio"	"muscle.DN.ExpCount"	"muscle.DN.Count"	"muscle.DN.Size"	"muscle.UP.Pvalue"	"muscle.UP.FDR"	"muscle.UP.OddsRatio"	"muscle.UP.ExpCount"	"muscle.UP.Count"	"muscle.UP.Size"
"GO:0009986"	"cell surface"	"skin.T7.UP"	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.636136181298876	1	1.00699233716475	0.993297833272126	1	349	4.63292877590774e-08	1	3.68178336142179	8.71538744032317	28	349	0.941955116124585	1	0.66349485270958	17.5909842085935	12	349	0.0934833315190446	1	1.71777573529412	5.41507528461256	9	349	0.196976576168841	1	1.21096059113301	23.6137174211248	28	318	0.463888825319412	1	1.03245974648852	29.1681755829904	30	318
"GO:0005788"	"endoplasmic reticulum lumen"	"skin.T7.UP"	NA	TRUE	NA	NA	TRUE	TRUE	NA	NA	NA	NA	NA	NA	0.000173928197806474	1	11.679885437321	0.549394050679398	5	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.493853820046843	1	1.24728395061728	1.63365340649291	2	22	0.136977991398799	1	2.20531642753865	2.01792409693644	4	22
"GO:0005793"	"endoplasmic reticulum-Golgi intermediate compartment"	"skin.T7.UP"	NA	TRUE	NA	TRUE	NA	TRUE	NA	NA	NA	NA	NA	NA	2.74928460199373e-07	1	16.0606060606061	0.699228791773779	8	28	NA	NA	NA	NA	NA	NA	0.354932876696016	1	2.35802469135802	0.434447300771208	1	28	NA	NA	NA	NA	NA	NA	0.0251601803215459	1	3.5492413398225	1.74275262917238	5	19
Item Data 
"Entrez"	"symbol"	"name"	"is.skin.T7.DN"	"is.skin.T7.UP"	"is.skin.T14.DN"	"is.skin.T14.UP"	"is.muscle.DN"	"is.muscle.UP"
"100037258"	"Dnajc3"	"DnaJ (Hsp40) homolog, subfamily C, member 3"	NA	NA	NA	NA	NA	TRUE
"102657"	"Cd276"	"CD276 antigen"	NA	TRUE	NA	NA	NA	NA
"108960"	"Irak2"	"interleukin-1 receptor-associated kinase 2"	NA	NA	NA	NA	NA	TRUE
"109700"	"Itga1"	"integrin alpha 1"	NA	NA	NA	NA	TRUE	NA
"11435"	"Chrna1"	"cholinergic receptor, nicotinic, alpha polypeptide 1 (muscle)"	NA	NA	NA	NA	NA	TRUE
"11479"	"Acvr1b"	"activin A receptor, type 1B"	NA	NA	NA	NA	TRUE	NA
"11481"	"Acvr2b"	"activin receptor IIB"	NA	NA	NA	NA	TRUE	NA
"11501"	"Adam8"	"a disintegrin and metallopeptidase domain 8"	NA	NA	TRUE	NA	NA	NA
"11747"	"Anxa5"	"annexin A5"	NA	TRUE	NA	NA	NA	NA
"11829"	"Aqp4"	"aquaporin 4"	NA	NA	TRUE	NA	TRUE	NA
"12111"	"Bgn"	"biglycan"	NA	TRUE	NA	NA	NA	TRUE
"12317"	"Calr"	"calreticulin"	NA	TRUE	NA	NA	NA	TRUE
"12372"	"Casq1"	"calsequestrin 1"	NA	NA	NA	NA	TRUE	NA
"12389"	"Cav1"	"caveolin 1, caveolae protein"	NA	NA	NA	NA	TRUE	NA
"12390"	"Cav2"	"caveolin 2"	NA	NA	TRUE	NA	NA	NA
"12406"	"Serpinh1"	"serine (or cysteine) peptidase inhibitor, clade H, member 1"	NA	TRUE	NA	NA	NA	NA
"12482"	"Ms4a1"	"membrane-spanning 4-domains, subfamily A, member 1"	NA	NA	NA	TRUE	NA	NA
"12491"	"Cd36"	"CD36 antigen"	NA	NA	NA	NA	TRUE	NA
"12504"	"Cd4"	"CD4 antigen"	NA	TRUE	NA	NA	NA	NA
"12505"	"Cd44"	"CD44 antigen"	NA	TRUE	NA	NA	NA	TRUE
"12767"	"Cxcr4"	"chemokine (C-X-C motif) receptor 4"	NA	TRUE	NA	NA	NA	NA
"12922"	"Crhr2"	"corticotropin releasing hormone receptor 2"	NA	NA	NA	NA	TRUE	NA
"12955"	"Cryab"	"crystallin, alpha B"	NA	NA	NA	NA	NA	TRUE
"13039"	"Ctsl"	"cathepsin L"	NA	NA	NA	NA	NA	TRUE
"13384"	"Mpp3"	"membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3)"	NA	NA	NA	NA	TRUE	NA
"14102"	"Fas"	"Fas (TNF receptor superfamily member 6)"	NA	NA	NA	NA	TRUE	NA
"14129"	"Fcgr1"	"Fc receptor, IgG, high affinity I"	NA	TRUE	NA	NA	NA	NA
"14184"	"Fgfr3"	"fibroblast growth factor receptor 3"	NA	NA	TRUE	NA	NA	NA
"14252"	"Flot2"	"flotillin 2"	NA	NA	NA	NA	TRUE	NA
"14371"	"Fzd9"	"frizzled homolog 9 (Drosophila)"	NA	NA	NA	NA	TRUE	NA
"14595"	"B4galt1"	"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1"	NA	NA	NA	NA	TRUE	NA
"14600"	"Ghr"	"growth hormone receptor"	NA	NA	NA	NA	TRUE	NA
"14719"	"Got2"	"glutamate oxaloacetate transaminase 2, mitochondrial"	NA	NA	TRUE	NA	TRUE	NA
"14828"	"Hspa5"	"heat shock protein 5"	NA	NA	NA	NA	NA	TRUE
"15507"	"Hspb1"	"heat shock protein 1"	NA	NA	NA	NA	NA	TRUE
"15519"	"Hsp90aa1"	"heat shock protein 90, alpha (cytosolic), class A member 1"	NA	NA	NA	NA	NA	TRUE
"16403"	"Itga6"	"integrin alpha 6"	NA	NA	NA	NA	TRUE	NA
"16404"	"Itga7"	"integrin alpha 7"	NA	NA	NA	NA	NA	TRUE
"16408"	"Itgal"	"integrin alpha L"	NA	TRUE	NA	NA	NA	NA
"16412"	"Itgb1"	"integrin beta 1 (fibronectin receptor beta)"	NA	TRUE	NA	NA	NA	NA
"16852"	"Lgals1"	"lectin, galactose binding, soluble 1"	NA	NA	NA	NA	NA	TRUE
"16956"	"Lpl"	"lipoprotein lipase"	NA	NA	NA	NA	TRUE	NA
"17064"	"Cd93"	"CD93 antigen"	NA	NA	NA	NA	TRUE	NA
"17533"	"Mrc1"	"mannose receptor, C type 1"	NA	NA	NA	NA	NA	TRUE
"17698"	"Msn"	"moesin"	NA	TRUE	NA	NA	NA	TRUE
"17967"	"Ncam1"	"neural cell adhesion molecule 1"	NA	NA	NA	NA	NA	TRUE
"18000"	"Sept2"	"septin 2"	NA	TRUE	NA	NA	NA	NA
"18198"	"Musk"	"muscle, skeletal, receptor tyrosine kinase"	NA	NA	NA	NA	NA	TRUE
"18453"	"P4hb"	"prolyl 4-hydroxylase, beta polypeptide"	NA	TRUE	NA	NA	NA	TRUE
"18591"	"Pdgfb"	"platelet derived growth factor, B polypeptide"	NA	NA	NA	NA	TRUE	NA
"18605"	"Enpp1"	"ectonucleotide pyrophosphatase/phosphodiesterase 1"	NA	TRUE	NA	NA	NA	NA
"18791"	"Plat"	"plasminogen activator, tissue"	NA	TRUE	NA	NA	NA	NA
"18793"	"Plaur"	"plasminogen activator, urokinase receptor"	NA	TRUE	NA	NA	NA	NA
"19126"	"Prom1"	"prominin 1"	NA	NA	NA	NA	TRUE	NA
"192897"	"Itgb4"	"integrin beta 4"	NA	NA	TRUE	NA	NA	NA
"20276"	"Scnn1a"	"sodium channel, nonvoltage-gated 1 alpha"	NA	NA	NA	TRUE	NA	NA
"20333"	"Sec22b"	"SEC22 vesicle trafficking protein homolog B (S. cerevisiae)"	NA	TRUE	NA	NA	NA	NA
"20343"	"Sell"	"selectin, lymphocyte"	NA	NA	NA	TRUE	NA	NA
"20379"	"Sfrp4"	"secreted frizzled-related protein 4"	NA	TRUE	NA	NA	NA	NA
"20528"	"Slc2a4"	"solute carrier family 2 (facilitated glucose transporter), member 4"	NA	NA	NA	NA	TRUE	NA
"20720"	"Serpine2"	"serine (or cysteine) peptidase inhibitor, clade E, member 2"	NA	NA	NA	NA	TRUE	NA
"20909"	"Stx4a"	"syntaxin 4A (placental)"	NA	NA	TRUE	NA	NA	TRUE
"20932"	"Surf4"	"surfeit gene 4"	NA	TRUE	NA	NA	NA	TRUE
"21336"	"Tacr1"	"tachykinin receptor 1"	NA	NA	NA	TRUE	NA	NA
"21809"	"Tgfb3"	"transforming growth factor, beta 3"	NA	NA	NA	NA	NA	TRUE
"21858"	"Timp2"	"tissue inhibitor of metalloproteinase 2"	NA	NA	NA	NA	NA	TRUE
"21898"	"Tlr4"	"toll-like receptor 4"	NA	NA	NA	NA	NA	TRUE
"21937"	"Tnfrsf1a"	"tumor necrosis factor receptor superfamily, member 1a"	NA	NA	NA	NA	NA	TRUE
"22042"	"Tfrc"	"transferrin receptor"	NA	NA	NA	NA	TRUE	NA
"22329"	"Vcam1"	"vascular cell adhesion molecule 1"	NA	TRUE	NA	NA	NA	NA
